,0,1,2,3
213,-4.6019435,-0.64344525,-0.11810528,-4.7562227
214,-4.425355,-0.34911317,-0.025274448,-4.531549
215,-4.781559,-0.80820525,-0.27041394,-4.906339
216,-4.5817523,-0.63163286,-0.31256205,-4.9983025
217,-4.107612,-0.010826558,0.3886268,-4.2481637
218,-4.7647023,-0.7144494,-0.1849818,-4.821721
219,-4.4326344,-0.63779104,0.06754036,-4.408601
220,-4.655159,-0.5867481,-0.3122827,-4.8157644
221,-4.5994735,-0.5989999,-0.28796077,-4.801108
222,-4.3265114,-0.32503736,-0.06741263,-4.4855623
223,-4.943514,-1.0427096,-0.19104996,-4.832836
224,-4.740513,-0.83174753,-0.36233592,-4.855445
225,-4.8547077,-0.82738125,-0.30734983,-4.9307466
226,-4.2617598,-0.17522407,-0.013353407,-4.6032333
227,-4.5000153,-0.63328147,-0.3833193,-4.8590236
228,-4.5686255,-0.68161654,-0.019479364,-4.602429
229,-4.614682,-0.64875007,-0.33590305,-4.785868
230,-4.6280346,-0.49300247,-0.1205875,-4.7194905
231,-4.5513716,-0.62595475,0.21122211,-4.4284525
232,-4.8426685,-0.83674824,-0.2963848,-4.7862973
233,-4.8557405,-0.8404295,-0.21832527,-4.830818
234,-4.4295363,-0.58785284,-0.09394951,-4.6858716
235,-4.4357386,-0.46913573,-0.17105015,-4.6167006
236,-4.2885294,-0.29333696,0.3454067,-4.25973
237,-4.665403,-0.52982545,-0.43444216,-4.906997
238,-4.958148,-1.0152808,0.057394683,-4.568764
239,-4.526954,-0.464623,0.10753688,-4.545624
240,-4.278003,-0.29982045,0.17595209,-4.385792
241,-4.409544,-0.44797856,-0.13744746,-4.6432962
242,-4.4894214,-0.44286597,-0.15299577,-4.672486
243,-4.909879,-1.0533898,-0.30171928,-4.958488
244,-4.394624,-0.45120502,0.090582386,-4.472294
245,-4.6660137,-0.70718217,-0.05424854,-4.6565804
246,-4.472287,-0.49178824,-0.16233936,-4.6820927
247,-4.6754136,-0.66128445,-0.27299213,-4.870325
248,-4.651567,-0.78548145,-0.20873165,-4.8382263
249,-4.5053964,-0.46817076,-0.5046501,-4.98202
250,-4.4116917,-0.45389265,0.15687205,-4.474724
251,-4.412819,-0.3336121,-0.13251764,-4.670588
252,-4.3580146,-0.33279222,0.13763957,-4.365515
253,-4.456678,-0.44395304,-0.18309993,-4.624608
254,-4.819369,-0.8382585,-0.085700884,-4.611515
255,-4.0696554,-0.012068436,0.03585875,-4.451737
256,-4.6794996,-0.7055861,0.08776583,-4.470596
257,-4.871204,-0.98716605,-0.35010543,-4.859994
258,-4.5912313,-0.5037951,-0.058127716,-4.664494
259,-4.8614836,-0.91847265,-0.1061832,-4.738092
260,-4.382681,-0.49421883,0.34512627,-4.326097
261,-4.5397887,-0.55368733,-0.28799444,-4.7432213
262,-4.2968683,-0.3312992,-0.051032275,-4.573922
263,-4.9768424,-1.0160832,-0.32607844,-4.912523
264,-4.5478454,-0.5538349,0.021314133,-4.5473447
265,-4.577588,-0.6234908,-0.1887452,-4.7438
266,-4.316122,-0.33663684,0.04243648,-4.4660125
267,-4.444101,-0.53307724,-0.20264655,-4.721255
268,-4.1070623,-0.20490503,0.36278272,-4.2361326
269,-4.2948236,-0.28142104,-0.15786365,-4.6981564
270,-4.619851,-0.77912414,0.30159283,-4.270609
271,-4.752497,-0.6177916,-0.16621085,-4.827761
272,-4.3844156,-0.5249977,0.25038886,-4.3625965
273,-4.409145,-0.46877784,-0.3163383,-4.903065
274,-4.614327,-0.65830743,-0.10699707,-4.742154
275,-4.479229,-0.49753648,-0.34865296,-4.8048143
276,-4.7637687,-0.80016786,-0.49156857,-4.971493
277,-4.5081677,-0.4653619,-0.34278664,-4.9390745
278,-4.5011344,-0.49874365,0.026944727,-4.6266036
279,-4.2855563,-0.3775527,0.114295095,-4.361863
280,-4.354905,-0.30250168,-0.22799316,-4.717659
281,-4.3722425,-0.45472902,0.29470143,-4.2786574
282,-4.4306397,-0.5107483,0.2801342,-4.3367834
283,-4.3416705,-0.30080146,0.19199882,-4.5308547
284,-4.5982623,-0.6949574,-0.47446734,-4.9586444
285,-4.418827,-0.3235457,-0.267939,-4.861784
286,-4.357132,-0.3808806,0.09048416,-4.586967
287,-4.618269,-0.6430782,-0.011103511,-4.6578465
288,-4.6883044,-0.66053545,-0.59042937,-4.9911838
289,-4.215044,-0.3892658,0.4972795,-4.1014843
290,-4.3318753,-0.24254277,-0.011303425,-4.6082516
291,-4.9419413,-0.962453,-0.20918977,-4.8478446
292,-4.9166923,-0.8975412,-0.2633679,-4.8027477
293,-4.3462067,-0.32448012,-0.28479806,-4.8142653
294,-4.722066,-0.820186,-0.1354199,-4.821115
295,-4.643011,-0.65287346,0.18055288,-4.4623938
296,-4.8453636,-0.80873156,-0.4263829,-4.9467587
297,-4.35527,-0.41630402,0.08740159,-4.5508747
298,-4.0679374,-0.050382137,0.1977763,-4.3627915
299,-4.746102,-0.7279221,-0.36386222,-4.880977
300,-4.2354503,-0.17002076,0.09285015,-4.390385
301,-4.7442985,-0.6727786,-0.084724635,-4.6496825
302,-4.548229,-0.5648335,0.21688157,-4.514929
303,-4.3117332,-0.32633084,0.21968126,-4.268002
304,-4.4961495,-0.5857617,-0.071959525,-4.5816417
305,-4.2918572,-0.46219087,0.36545518,-4.2062163
306,-4.1246343,-0.24124417,0.28819615,-4.2315097
307,-4.4959397,-0.4804421,-0.4755043,-4.946599
308,-4.447982,-0.38187084,-0.09445713,-4.714682
309,-4.6075864,-0.5167162,-0.06996663,-4.68816
310,-4.675041,-0.73769873,-0.3884238,-4.819707
311,-4.3755946,-0.41619486,0.067271546,-4.5011635
312,-4.330905,-0.3870061,-0.2603078,-4.8711395
313,-4.6200233,-0.5096723,0.06766354,-4.5569496
314,-4.113007,-0.08274341,0.48543233,-4.1673594
315,-4.3664885,-0.4113574,0.33311528,-4.327826
316,-4.4870124,-0.41774997,-0.092401415,-4.704462
317,-4.2214375,-0.17679709,-0.030334234,-4.5183415
318,-4.3758736,-0.45221308,0.29440957,-4.266045
319,-4.520436,-0.6136456,-0.36603117,-4.911065
320,-4.051088,-0.06850253,0.3815835,-4.2195764
321,-4.219402,-0.33805898,0.095779136,-4.4144654
322,-4.682339,-0.7309116,-0.19621642,-4.7792983
323,-4.3460746,-0.3896352,-0.15738979,-4.6418533
324,-4.886839,-0.86863637,-0.38608596,-4.9972124
325,-4.6006584,-0.70755833,-0.13891442,-4.8112187
326,-4.655572,-0.71596104,-0.29541266,-4.89545
327,-4.6858377,-0.56538844,-0.37070134,-4.9076743
328,-4.4071856,-0.45050287,0.09426861,-4.594619
329,-4.781199,-0.7744119,0.08289029,-4.4869742
330,-4.47598,-0.40241578,-0.11314988,-4.6905694
331,-4.5181084,-0.45473376,-0.47018722,-4.934254
332,-4.7727942,-0.7913211,-0.4385455,-4.9805365
333,-4.9978557,-1.0458705,-0.26535985,-4.8316455
334,-4.475622,-0.38514668,-0.35199183,-4.863881
335,-4.933916,-0.9404591,-0.16697478,-4.766667
336,-4.815604,-0.7142353,-0.44675583,-4.979605
337,-4.0547204,-0.036036864,0.17838208,-4.2929697
338,-4.2267776,-0.29848364,0.063429445,-4.4169416
339,-4.730791,-0.74791646,-0.398817,-4.9431314
340,-4.7634315,-0.97830343,-0.04725591,-4.576477
341,-4.6561036,-0.6010774,-0.3541481,-4.8763666
342,-4.2823415,-0.30566436,-0.24397704,-4.818424
343,-4.350935,-0.3512132,0.19494009,-4.4247694
344,-4.6695857,-0.68943155,0.21677203,-4.3024654
345,-4.485212,-0.579579,-0.1315504,-4.6561465
346,-4.5303073,-0.667725,-0.06481449,-4.53381
347,-4.43531,-0.52140594,-0.32982183,-4.7491603
348,-4.81001,-0.8292173,-0.048081875,-4.6179037
349,-4.5266743,-0.38505688,0.15070927,-4.4276285
350,-4.9323215,-0.8863016,-0.20244062,-4.773021
351,-4.7037907,-0.7928411,-0.33707115,-4.7863765
352,-4.538752,-0.77497303,0.011750072,-4.568786
353,-4.789171,-0.70924175,-0.19486623,-4.6723576
354,-4.363798,-0.41134852,0.31584638,-4.3513756
355,-4.170995,-0.13980585,0.07406795,-4.4443645
356,-4.248576,-0.35737914,0.24630892,-4.2635365
357,-4.6982,-0.74769604,-0.41578647,-4.9593596
358,-4.6707397,-0.73252183,-0.3996981,-4.9466157
359,-4.867311,-0.7832926,-0.30377877,-4.9337974
360,-4.320634,-0.42837736,0.24069667,-4.3460054
361,-4.2899494,-0.3145581,0.20627414,-4.3515797
362,-4.1025043,-0.1726416,0.22902057,-4.254543
363,-4.801172,-0.936729,-0.3989072,-4.8972
364,-4.258792,-0.21308213,0.3041728,-4.219654
365,-4.6803145,-0.81543463,-0.438257,-4.940733
366,-4.312348,-0.27400467,0.10467458,-4.4771633
367,-4.3384795,-0.43935725,0.42552036,-4.1522837
368,-4.3987913,-0.35895574,-0.08265662,-4.6687403
369,-4.67862,-0.6665472,-0.35363135,-4.9964523
370,-4.78819,-0.93571997,-0.18951838,-4.7858696
371,-4.505457,-0.68073046,-0.09520684,-4.6384993
372,-4.4365683,-0.4568126,-0.2894957,-4.7549243
373,-4.6187468,-0.71532863,0.15161768,-4.4264593
374,-4.5390234,-0.6559843,-0.00081273913,-4.6338606
375,-4.302777,-0.22922304,-0.07455139,-4.6566973
376,-4.4937053,-0.4880063,0.17141658,-4.3809543
377,-4.989731,-0.80105567,-0.39240736,-4.9435573
378,-4.3818693,-0.24094367,-0.2786785,-4.791494
379,-4.7517366,-0.5960264,-0.13933189,-4.7900133
380,-4.849691,-0.9230219,-0.05284223,-4.552569
381,-4.8534517,-0.8799027,-0.48987278,-4.9776196
382,-4.6118627,-0.5206623,-0.37041453,-4.8491435
383,-4.296015,-0.3872222,0.08844687,-4.4713907
384,-4.677784,-0.7016001,-0.16323644,-4.7960753
385,-4.352672,-0.5214373,0.34218788,-4.281342
386,-4.6541653,-0.60889983,-0.24164863,-4.751949
387,-4.673969,-0.76845896,-0.3265162,-4.904029
388,-4.488366,-0.5598023,-0.3340028,-4.8272533
389,-4.751747,-0.7015542,-0.45998484,-4.9602547
390,-4.177446,-0.18946064,0.10009256,-4.4556885
391,-4.7221885,-0.74368244,-0.16603966,-4.8335834
392,-4.5257607,-0.46242997,0.063436285,-4.558445
393,-4.198087,-0.094805256,0.071733706,-4.4369445
394,-4.6627336,-0.5517988,-0.105666935,-4.833922
395,-4.55562,-0.5387764,-0.1566019,-4.7769227
396,-4.5762815,-0.62401164,-0.25371265,-4.8093414
397,-4.2311068,-0.2182994,-0.004028458,-4.4818716
398,-4.9931927,-1.0800573,-0.25501618,-4.8667207
399,-4.462025,-0.38844427,-0.13758825,-4.712621
400,-4.659985,-0.7249245,-0.17573488,-4.80987
401,-4.509443,-0.5259828,-0.33721226,-4.962734
402,-4.7525063,-0.700493,-0.478422,-4.984166
403,-4.644581,-0.60135746,-0.069058955,-4.6286087
404,-4.225987,-0.17971629,0.23919521,-4.2707415
405,-4.5657563,-0.56200314,-0.25779632,-4.7930903
406,-4.400167,-0.5065503,0.10296132,-4.4407167
407,-4.11385,-0.15209311,0.18010578,-4.339033
408,-4.4479103,-0.5144179,0.38395268,-4.2820926
409,-4.74319,-0.7963466,-0.35022402,-4.907333
410,-4.7692013,-0.75600076,-0.41894394,-4.9184456
411,-4.5197983,-0.57718176,-0.3247322,-4.748431
412,-4.4025207,-0.5016987,0.20289598,-4.3823385
413,-4.364541,-0.32224983,-0.025775805,-4.5774937
414,-4.5122643,-0.5015481,0.08858623,-4.505238
415,-4.683222,-0.59016424,-0.4148472,-4.9748526
416,-4.7173657,-0.7130518,-0.43884128,-4.9593673
417,-4.4286823,-0.4635476,0.0010128021,-4.6777596
418,-4.74043,-0.77309734,-0.18714866,-4.6932764
419,-4.938256,-1.1760849,-0.3202628,-4.890566
420,-4.5143867,-0.54120076,-0.21076262,-4.7960467
421,-4.361884,-0.3683175,0.22872153,-4.471692
422,-4.9874563,-0.9678284,-0.11314504,-4.7899013
423,-4.6121197,-0.68065065,-0.393671,-4.8929415
424,-4.262002,-0.3820217,0.33755136,-4.296094
425,-4.541939,-0.55789006,-0.11556175,-4.5909133
426,-4.4883046,-0.6085468,-0.1941496,-4.708475
427,-4.8451877,-0.8723256,-0.17089957,-4.8195868
428,-4.5452504,-0.61064184,-0.23027527,-4.729413
429,-4.514444,-0.5233166,-0.21940055,-4.8463826
430,-4.7098656,-0.6748212,-0.19370294,-4.729173
431,-4.4306173,-0.36609435,0.037727416,-4.5349755
432,-4.278345,-0.21082808,0.24171278,-4.298106
433,-4.4482603,-0.4602931,0.17922369,-4.4087186
434,-4.5513477,-0.56041837,-0.26961318,-4.7801385
435,-4.441731,-0.42232195,-0.038041294,-4.597516
436,-4.614432,-0.6312293,-0.27522767,-4.863045
437,-4.7287645,-0.6194757,-0.207874,-4.851856
438,-4.471125,-0.40207076,-3.132224e-05,-4.5470786
439,-4.3503747,-0.4005417,-0.06040768,-4.519571
440,-4.122941,-0.08301318,0.3365788,-4.3167586
441,-4.3685517,-0.42154682,0.065871455,-4.47009
442,-4.6205964,-0.53792405,-0.26306292,-4.818197
443,-4.9581833,-0.9848804,-0.46953693,-4.9985476
444,-4.3631563,-0.3135115,0.33362383,-4.330914
445,-4.5963764,-0.57693326,0.3828759,-4.2796407
446,-4.2867117,-0.28332713,0.16498375,-4.406682
447,-4.253118,-0.2017796,0.08674705,-4.4784703
448,-4.6694613,-0.7209698,-0.48035124,-4.910394
449,-4.8077674,-0.8347753,-0.2196874,-4.947276
450,-4.4200296,-0.4294375,-0.089357235,-4.6850553
451,-4.6391954,-0.77682036,-0.1570297,-4.6479826
452,-4.2681775,-0.2771825,0.033426553,-4.561664
453,-4.4510016,-0.48266208,-0.072396606,-4.6915517
454,-4.6162505,-0.6994031,-0.0041814595,-4.6000166
455,-4.6530104,-0.63978845,-0.44533083,-4.973228
456,-4.5980015,-0.6080436,0.13254847,-4.4672856
457,-4.3964643,-0.40179613,0.22210799,-4.3748055
458,-4.1694627,-0.26021335,0.40232083,-4.238233
459,-4.704571,-0.648163,-0.35308558,-4.9128704
460,-4.5930624,-0.523523,-0.13851261,-4.7691383
461,-4.6057577,-0.65903497,0.30206296,-4.4214683
462,-4.438376,-0.5103233,0.07209894,-4.551984
463,-4.4263835,-0.35448223,0.0606685,-4.5682073
464,-4.6799726,-0.6525632,-0.44227806,-4.902466
465,-4.465747,-0.41150996,0.061412007,-4.597167
466,-4.378812,-0.3014553,0.12196928,-4.4177327
467,-4.795458,-0.7374585,-0.17203549,-4.7457933
468,-4.5693765,-0.5443626,0.012411043,-4.5076656
469,-4.507598,-0.62726486,-0.09309264,-4.6406174
470,-4.4216847,-0.3830582,-0.054582,-4.58263
471,-4.8053107,-0.74349695,-0.4293001,-4.974513
472,-4.679903,-0.69245934,-0.15999533,-4.639712
473,-4.2659783,-0.22816676,0.14799705,-4.3957014
474,-4.3701878,-0.3510115,0.040928736,-4.4505415
475,-4.056645,-0.021844566,0.36558837,-4.215145
476,-4.272521,-0.34843248,0.21866614,-4.2748733
477,-4.452573,-0.44855988,0.17235845,-4.446284
478,-4.4949927,-0.49798602,-0.3258555,-4.90866
479,-4.747789,-0.6828589,-0.36206228,-4.8972697
480,-4.636041,-0.69215727,-0.20301645,-4.797839
481,-4.5777206,-0.5643567,-0.06495175,-4.6314907
482,-4.385113,-0.3431484,0.06656921,-4.461556
483,-4.163987,-0.1441831,0.23723322,-4.4199147
484,-4.9281397,-0.99159026,-0.10805872,-4.8052464
485,-4.806969,-0.7775555,-0.19494717,-4.7927146
486,-4.2681684,-0.32917804,0.28714442,-4.2763505
